timestamp,symbol,open,high,low,close,volume
2026-03-20T14:41:00+00:00,SPY,652.65,652.73,652.41,652.45,105309.0
2026-03-20T14:42:00+00:00,SPY,652.48,652.7,652.38,652.57,140831.0
2026-03-20T14:43:00+00:00,SPY,652.57,652.78,652.33,652.53,74361.0
2026-03-20T14:44:00+00:00,SPY,652.52,652.53,652.24,652.37,122087.0
2026-03-20T14:45:00+00:00,SPY,652.37,652.54,652.23,652.47,80447.0
2026-03-20T14:46:00+00:00,SPY,652.47,652.86,652.44,652.58,110500.0
2026-03-20T14:47:00+00:00,SPY,652.56,652.62,652.26,652.44,110139.0
2026-03-20T14:48:00+00:00,SPY,652.45,652.78,652.45,652.71,110279.0
2026-03-20T14:49:00+00:00,SPY,652.69,652.93,652.46,652.76,119042.0
2026-03-20T14:50:00+00:00,SPY,652.74,652.86,652.33,652.33,153174.0
2026-03-20T14:51:00+00:00,SPY,652.35,652.4,652.09,652.24,199202.0
2026-03-20T14:52:00+00:00,SPY,652.25,652.35,651.7,651.8,179124.0
2026-03-20T14:53:00+00:00,SPY,651.82,652.16,651.82,651.92,208766.0
2026-03-20T14:54:00+00:00,SPY,651.91,651.93,651.2,651.29,309162.0
2026-03-20T14:55:00+00:00,SPY,651.31,652.67,651.29,652.57,303641.0
2026-03-20T14:56:00+00:00,SPY,652.6,652.63,651.91,652.1,261584.0
2026-03-20T14:57:00+00:00,SPY,652.12,652.63,652.12,652.6,177979.0
2026-03-20T14:58:00+00:00,SPY,652.6,652.7,652.12,652.16,176614.0
2026-03-20T14:59:00+00:00,SPY,652.17,652.21,652.01,652.12,88852.0
2026-03-20T15:00:00+00:00,SPY,652.11,653.09,652.11,653.02,359545.0
2026-03-20T15:01:00+00:00,SPY,653.0,653.03,652.55,652.7,219013.0
2026-03-20T15:02:00+00:00,SPY,652.71,652.96,652.12,652.27,199817.0
2026-03-20T15:03:00+00:00,SPY,652.25,652.45,651.9,651.97,231220.0
2026-03-20T15:04:00+00:00,SPY,651.98,652.16,651.7,652.02,174444.0
2026-03-20T15:05:00+00:00,SPY,652.05,652.57,651.99,652.17,128167.0
2026-03-20T15:06:00+00:00,SPY,652.2,652.52,652.05,652.2,81308.0
2026-03-20T15:07:00+00:00,SPY,652.19,652.32,652.05,652.08,64212.0
2026-03-20T15:08:00+00:00,SPY,652.09,652.1,651.68,651.93,129823.0
2026-03-20T15:09:00+00:00,SPY,651.97,652.36,651.86,652.24,150929.0
2026-03-20T15:10:00+00:00,SPY,652.25,652.63,652.16,652.52,170583.0
2026-03-20T15:11:00+00:00,SPY,652.52,652.87,652.25,652.84,125161.0
2026-03-20T15:12:00+00:00,SPY,652.83,652.95,652.53,652.91,113532.0
2026-03-20T15:13:00+00:00,SPY,652.93,653.14,652.68,652.99,113178.0
2026-03-20T15:14:00+00:00,SPY,653.02,653.26,652.87,653.12,183475.0
2026-03-20T15:15:00+00:00,SPY,653.13,653.19,652.9,653.12,167496.0
2026-03-20T15:16:00+00:00,SPY,653.1,653.12,652.26,652.35,145259.0
2026-03-20T15:17:00+00:00,SPY,652.35,652.93,652.34,652.67,75914.0
2026-03-20T15:18:00+00:00,SPY,652.67,652.72,652.41,652.44,100512.0
2026-03-20T15:19:00+00:00,SPY,652.44,652.49,652.09,652.15,95171.0
2026-03-20T15:20:00+00:00,SPY,652.12,652.28,651.88,651.91,93308.0
2026-03-20T15:21:00+00:00,SPY,651.91,652.27,651.87,652.1,120676.0
2026-03-20T15:22:00+00:00,SPY,652.07,652.12,651.88,652.0,78651.0
2026-03-20T15:23:00+00:00,SPY,651.97,654.16,651.94,653.71,618498.0
2026-03-20T15:24:00+00:00,SPY,653.71,653.73,652.4,652.4,455981.0
2026-03-20T15:25:00+00:00,SPY,652.43,652.69,652.13,652.17,221216.0
2026-03-20T15:26:00+00:00,SPY,652.16,652.5,651.76,651.76,159871.0
2026-03-20T15:27:00+00:00,SPY,651.76,652.18,651.75,651.95,177115.0
2026-03-20T15:28:00+00:00,SPY,651.96,652.04,651.5,651.66,223175.0
2026-03-20T15:29:00+00:00,SPY,651.66,652.0,651.66,651.92,137552.0
2026-03-20T15:30:00+00:00,SPY,651.94,652.11,651.73,651.96,160471.0
2026-03-20T15:31:00+00:00,SPY,651.96,652.3,651.89,652.01,72611.0
2026-03-20T15:32:00+00:00,SPY,652.01,652.43,651.92,652.24,58996.0
2026-03-20T15:33:00+00:00,SPY,652.26,652.63,652.15,652.59,146613.0
2026-03-20T15:34:00+00:00,SPY,652.6,652.74,652.46,652.56,153503.0
2026-03-20T15:35:00+00:00,SPY,652.57,652.57,652.03,652.35,117803.0
2026-03-20T15:36:00+00:00,SPY,652.36,652.59,651.98,652.33,75494.0
2026-03-20T15:37:00+00:00,SPY,652.34,652.64,652.29,652.63,62198.0
2026-03-20T15:38:00+00:00,SPY,652.61,652.85,652.41,652.45,148196.0
2026-03-20T15:39:00+00:00,SPY,652.47,652.69,652.29,652.3,84073.0
2026-03-20T15:40:00+00:00,SPY,652.3,652.41,652.03,652.09,105302.0
2026-03-20T15:41:00+00:00,SPY,652.12,652.41,652.09,652.2,124294.0
2026-03-20T15:42:00+00:00,SPY,652.19,652.67,652.19,652.61,59251.0
2026-03-20T15:43:00+00:00,SPY,652.62,652.85,652.52,652.74,62754.0
2026-03-20T15:44:00+00:00,SPY,652.73,652.77,652.47,652.62,56977.0
2026-03-20T15:45:00+00:00,SPY,652.59,652.65,652.19,652.47,83111.0
2026-03-20T15:46:00+00:00,SPY,652.47,652.48,652.02,652.09,113525.0
2026-03-20T15:47:00+00:00,SPY,652.08,652.61,652.08,652.51,83563.0
2026-03-20T15:48:00+00:00,SPY,652.52,652.75,652.39,652.55,90593.0
2026-03-20T15:49:00+00:00,SPY,652.53,652.62,652.31,652.49,120463.0
2026-03-20T15:50:00+00:00,SPY,652.5,652.65,652.08,652.12,86502.0
2026-03-20T15:51:00+00:00,SPY,652.13,652.32,652.05,652.3,93373.0
2026-03-20T15:52:00+00:00,SPY,652.28,652.89,652.27,652.81,146984.0
2026-03-20T15:53:00+00:00,SPY,652.81,652.9,652.63,652.69,70820.0
2026-03-20T15:54:00+00:00,SPY,652.7,652.96,652.58,652.93,88299.0
2026-03-20T15:55:00+00:00,SPY,652.93,653.05,652.79,652.91,122186.0
2026-03-20T15:56:00+00:00,SPY,652.91,652.91,652.55,652.84,81966.0
2026-03-20T15:57:00+00:00,SPY,652.83,653.17,652.82,653.1,82837.0
2026-03-20T15:58:00+00:00,SPY,653.09,653.26,652.84,653.17,174247.0
2026-03-20T15:59:00+00:00,SPY,653.16,653.17,652.93,652.95,122430.0
2026-03-20T16:00:00+00:00,SPY,652.97,653.19,652.78,653.15,103695.0
2026-03-20T16:01:00+00:00,SPY,653.16,653.37,653.1,653.28,133499.0
2026-03-20T16:02:00+00:00,SPY,653.29,653.41,653.1,653.3,128028.0
2026-03-20T16:03:00+00:00,SPY,653.29,653.59,653.23,653.58,155635.0
2026-03-20T16:04:00+00:00,SPY,653.58,653.87,653.49,653.69,164690.0
2026-03-20T16:05:00+00:00,SPY,653.68,653.68,653.26,653.51,256693.0
2026-03-20T16:06:00+00:00,SPY,653.5,653.57,653.12,653.33,176024.0
2026-03-20T16:07:00+00:00,SPY,653.34,653.58,653.14,653.36,160314.0
2026-03-20T16:08:00+00:00,SPY,653.37,653.43,652.92,652.97,101203.0
2026-03-20T16:09:00+00:00,SPY,652.97,653.28,652.86,653.17,93097.0
2026-03-20T16:10:00+00:00,SPY,653.18,653.44,653.11,653.23,79573.0
2026-03-20T16:11:00+00:00,SPY,653.23,653.53,653.15,653.47,97684.0
2026-03-20T16:12:00+00:00,SPY,653.48,653.65,653.34,653.39,80356.0
2026-03-20T16:13:00+00:00,SPY,653.39,653.48,653.25,653.41,88780.0
2026-03-20T16:14:00+00:00,SPY,653.41,653.51,653.17,653.35,106777.0
2026-03-20T16:15:00+00:00,SPY,653.35,653.38,653.07,653.22,108735.0
2026-03-20T16:16:00+00:00,SPY,653.21,653.21,652.83,653.03,129834.0
2026-03-20T16:17:00+00:00,SPY,653.05,653.5,652.96,653.5,89944.0
2026-03-20T16:18:00+00:00,SPY,653.5,653.63,653.34,653.61,128725.0
2026-03-20T16:19:00+00:00,SPY,653.61,653.83,653.53,653.8,121428.0
2026-03-20T16:20:00+00:00,SPY,653.82,653.99,653.63,653.76,192356.0
2026-03-20T16:21:00+00:00,SPY,653.75,653.98,653.55,653.66,101766.0
2026-03-20T16:22:00+00:00,SPY,653.68,653.83,653.49,653.79,68917.0
2026-03-20T16:23:00+00:00,SPY,653.82,653.91,653.66,653.68,81468.0
2026-03-20T16:24:00+00:00,SPY,653.69,653.75,653.57,653.6,41811.0
2026-03-20T16:25:00+00:00,SPY,653.59,653.64,653.37,653.41,110174.0
2026-03-20T16:26:00+00:00,SPY,653.4,653.44,652.99,653.03,203306.0
2026-03-20T16:27:00+00:00,SPY,652.99,653.4,652.96,653.19,88910.0
2026-03-20T16:28:00+00:00,SPY,653.2,653.3,653.02,653.12,88322.0
2026-03-20T16:29:00+00:00,SPY,653.14,653.28,653.04,653.1,76720.0
2026-03-20T16:30:00+00:00,SPY,653.1,653.12,652.58,652.6,217498.0
2026-03-20T16:31:00+00:00,SPY,652.61,652.62,652.15,652.22,200409.0
2026-03-20T16:32:00+00:00,SPY,652.2,652.31,651.96,652.16,172781.0
2026-03-20T16:33:00+00:00,SPY,652.14,652.59,652.13,652.53,112183.0
2026-03-20T16:34:00+00:00,SPY,652.53,652.7,652.3,652.59,102304.0
2026-03-20T16:35:00+00:00,SPY,652.6,652.78,652.28,652.29,86247.0
2026-03-20T16:36:00+00:00,SPY,652.28,652.7,652.23,652.69,109173.0
2026-03-20T16:37:00+00:00,SPY,652.69,652.85,652.51,652.52,112083.0
2026-03-20T16:38:00+00:00,SPY,652.55,652.56,652.18,652.31,106053.0
2026-03-20T16:39:00+00:00,SPY,652.32,652.54,652.15,652.48,92770.0
2026-03-20T16:40:00+00:00,SPY,652.47,652.57,652.33,652.46,105520.0
2026-03-20T16:41:00+00:00,SPY,652.46,652.65,652.33,652.46,137394.0
2026-03-20T16:42:00+00:00,SPY,652.46,652.63,652.32,652.53,86344.0
2026-03-20T16:43:00+00:00,SPY,652.52,652.77,652.47,652.74,62555.0
2026-03-20T16:44:00+00:00,SPY,652.73,652.77,652.48,652.51,67201.0
2026-03-20T16:45:00+00:00,SPY,652.5,652.59,652.37,652.44,53907.0
2026-03-20T16:46:00+00:00,SPY,652.46,652.62,652.38,652.52,96662.0
2026-03-20T16:47:00+00:00,SPY,652.51,652.54,652.17,652.22,72053.0
2026-03-20T16:48:00+00:00,SPY,652.22,652.34,652.07,652.09,62711.0
2026-03-20T16:49:00+00:00,SPY,652.08,652.48,652.07,652.42,136856.0
2026-03-20T16:50:00+00:00,SPY,652.41,652.72,652.4,652.49,106814.0
2026-03-20T16:51:00+00:00,SPY,652.49,652.53,652.06,652.13,98422.0
2026-03-20T16:52:00+00:00,SPY,652.12,652.28,651.95,652.28,94017.0
2026-03-20T16:53:00+00:00,SPY,652.27,652.64,652.26,652.6,113596.0
2026-03-20T16:54:00+00:00,SPY,652.6,652.72,652.47,652.57,68600.0
2026-03-20T16:55:00+00:00,SPY,652.55,652.98,652.53,652.97,119071.0
2026-03-20T16:56:00+00:00,SPY,652.96,653.4,652.95,653.29,223859.0
2026-03-20T16:57:00+00:00,SPY,653.27,653.34,652.85,652.93,120928.0
2026-03-20T16:58:00+00:00,SPY,652.91,653.11,652.84,653.02,77477.0
2026-03-20T16:59:00+00:00,SPY,653.01,653.05,652.52,652.77,110826.0
2026-03-20T17:00:00+00:00,SPY,652.76,653.04,652.76,652.99,122738.0
2026-03-20T17:01:00+00:00,SPY,653.0,653.14,652.85,653.04,93809.0
2026-03-20T17:02:00+00:00,SPY,653.04,653.15,652.91,653.09,62299.0
2026-03-20T17:03:00+00:00,SPY,653.07,653.19,652.9,653.09,74264.0
2026-03-20T17:04:00+00:00,SPY,653.09,653.2,653.05,653.11,61922.0
2026-03-20T17:05:00+00:00,SPY,653.12,653.25,651.75,651.84,652215.0
2026-03-20T17:06:00+00:00,SPY,651.86,652.78,651.84,652.65,435332.0
2026-03-20T17:07:00+00:00,SPY,652.65,652.83,652.44,652.7,94988.0
2026-03-20T17:08:00+00:00,SPY,652.72,653.11,652.47,653.06,88590.0
2026-03-20T17:09:00+00:00,SPY,653.05,653.14,652.71,652.85,77821.0
2026-03-20T17:10:00+00:00,SPY,652.87,653.12,652.53,652.54,139765.0
2026-03-20T17:11:00+00:00,SPY,652.56,652.62,652.36,652.55,89573.0
2026-03-20T17:12:00+00:00,SPY,652.58,652.58,652.34,652.53,67961.0
2026-03-20T17:13:00+00:00,SPY,652.52,652.75,652.33,652.5,84278.0
2026-03-20T17:14:00+00:00,SPY,652.5,652.65,652.24,652.32,118097.0
2026-03-20T17:15:00+00:00,SPY,652.35,652.59,652.23,652.3,105560.0
2026-03-20T17:16:00+00:00,SPY,652.29,652.29,652.11,652.19,58422.0
2026-03-20T17:17:00+00:00,SPY,652.18,652.31,652.07,652.3,82109.0
2026-03-20T17:18:00+00:00,SPY,652.29,652.45,652.17,652.19,99575.0
2026-03-20T17:19:00+00:00,SPY,652.2,652.32,652.11,652.2,76401.0
2026-03-20T17:20:00+00:00,SPY,652.2,652.26,652.11,652.24,90551.0
2026-03-20T17:21:00+00:00,SPY,652.25,652.5,652.23,652.36,152181.0
2026-03-20T17:22:00+00:00,SPY,652.38,652.72,652.38,652.72,102196.0
2026-03-20T17:23:00+00:00,SPY,652.71,652.73,652.5,652.52,76766.0
2026-03-20T17:24:00+00:00,SPY,652.52,652.7,652.3,652.36,60881.0
2026-03-20T17:25:00+00:00,SPY,652.37,652.48,652.19,652.2,84258.0
2026-03-20T17:26:00+00:00,SPY,652.2,652.25,651.98,652.2,103256.0
2026-03-20T17:27:00+00:00,SPY,652.2,652.41,652.07,652.33,67427.0
2026-03-20T17:28:00+00:00,SPY,652.34,652.39,652.01,652.14,59841.0
2026-03-20T17:29:00+00:00,SPY,652.13,652.21,652.02,652.16,69259.0
2026-03-20T17:30:00+00:00,SPY,652.19,652.37,652.12,652.27,81692.0
2026-03-20T17:31:00+00:00,SPY,652.3,652.36,651.97,651.99,130427.0
2026-03-20T17:32:00+00:00,SPY,651.99,651.99,651.55,651.59,134584.0
2026-03-20T17:33:00+00:00,SPY,651.59,651.67,651.43,651.45,203539.0
2026-03-20T17:34:00+00:00,SPY,651.45,651.54,651.32,651.49,107877.0
2026-03-20T17:35:00+00:00,SPY,651.48,651.79,651.27,651.31,160979.0
2026-03-20T17:36:00+00:00,SPY,651.32,651.37,650.74,650.81,242253.0
2026-03-20T17:37:00+00:00,SPY,650.81,650.97,650.68,650.94,193996.0
2026-03-20T17:38:00+00:00,SPY,650.93,651.1,650.84,651.09,199908.0
2026-03-20T17:39:00+00:00,SPY,651.09,651.51,651.08,651.45,127563.0
2026-03-20T17:40:00+00:00,SPY,651.45,651.73,651.22,651.56,168310.0
2026-03-20T17:41:00+00:00,SPY,651.56,651.69,651.31,651.48,173946.0
2026-03-20T17:42:00+00:00,SPY,651.48,651.5,651.11,651.31,95566.0
2026-03-20T17:43:00+00:00,SPY,651.3,651.32,651.12,651.28,75588.0
2026-03-20T17:44:00+00:00,SPY,651.29,651.29,650.96,651.13,126738.0
2026-03-20T17:45:00+00:00,SPY,651.14,651.25,650.91,650.97,142065.0
2026-03-20T17:46:00+00:00,SPY,650.97,651.06,650.74,651.02,159266.0
2026-03-20T17:47:00+00:00,SPY,651.03,651.16,650.68,650.75,126450.0
2026-03-20T17:48:00+00:00,SPY,650.73,650.9,650.55,650.86,197673.0
2026-03-20T17:49:00+00:00,SPY,650.86,651.09,650.78,650.82,160721.0
2026-03-20T17:50:00+00:00,SPY,650.81,651.05,650.67,651.05,158753.0
2026-03-20T17:51:00+00:00,SPY,651.05,651.11,650.83,650.92,154786.0
2026-03-20T17:52:00+00:00,SPY,650.94,651.07,650.91,651.0,93972.0
2026-03-20T17:53:00+00:00,SPY,650.99,651.28,650.9,651.25,157513.0
2026-03-20T17:54:00+00:00,SPY,651.25,651.51,651.14,651.34,171022.0
2026-03-20T17:55:00+00:00,SPY,651.35,651.69,651.34,651.66,140783.0
2026-03-20T17:56:00+00:00,SPY,651.66,651.67,651.37,651.52,246464.0
2026-03-20T17:57:00+00:00,SPY,651.51,651.53,651.37,651.49,86691.0
2026-03-20T17:58:00+00:00,SPY,651.49,651.59,651.3,651.35,85736.0
2026-03-20T17:59:00+00:00,SPY,651.34,651.47,651.21,651.4,78066.0
2026-03-20T18:00:00+00:00,SPY,651.41,651.7,651.33,651.39,155697.0
2026-03-20T18:01:00+00:00,SPY,651.4,651.44,651.15,651.22,148084.0
2026-03-20T18:02:00+00:00,SPY,651.24,651.37,651.1,651.36,164176.0
2026-03-20T18:03:00+00:00,SPY,651.36,651.4,651.04,651.11,240713.0
2026-03-20T18:04:00+00:00,SPY,651.09,651.14,650.78,650.81,335550.0
2026-03-20T18:05:00+00:00,SPY,650.81,650.9,650.68,650.78,134401.0
2026-03-20T18:06:00+00:00,SPY,650.77,651.1,650.7,650.91,226051.0
2026-03-20T18:07:00+00:00,SPY,650.9,651.2,650.81,651.09,184888.0
2026-03-20T18:08:00+00:00,SPY,651.09,651.17,650.79,650.81,141468.0
2026-03-20T18:09:00+00:00,SPY,650.8,650.91,650.51,650.85,242444.0
2026-03-20T18:10:00+00:00,SPY,650.84,650.85,650.31,650.46,284631.0
2026-03-20T18:11:00+00:00,SPY,650.47,650.54,650.35,650.54,222974.0
2026-03-20T18:12:00+00:00,SPY,650.55,650.76,650.47,650.55,121692.0
2026-03-20T18:13:00+00:00,SPY,650.54,650.66,650.43,650.55,169303.0
2026-03-20T18:14:00+00:00,SPY,650.55,650.66,650.47,650.59,119017.0
2026-03-20T18:15:00+00:00,SPY,650.6,650.73,650.45,650.54,166801.0
2026-03-20T18:16:00+00:00,SPY,650.53,650.55,650.38,650.5,136810.0
2026-03-20T18:17:00+00:00,SPY,650.5,650.55,650.2,650.25,213368.0
2026-03-20T18:18:00+00:00,SPY,650.26,650.34,650.13,650.21,211001.0
2026-03-20T18:19:00+00:00,SPY,650.22,650.49,650.16,650.49,121576.0
2026-03-20T18:20:00+00:00,SPY,650.48,650.66,649.87,649.92,420072.0
2026-03-20T18:21:00+00:00,SPY,649.95,650.38,649.64,649.67,537388.0
2026-03-20T18:22:00+00:00,SPY,649.69,649.84,648.76,648.77,723505.0
2026-03-20T18:23:00+00:00,SPY,648.83,649.17,648.66,649.15,602382.0
2026-03-20T18:24:00+00:00,SPY,649.17,649.23,648.77,648.98,355340.0
2026-03-20T18:25:00+00:00,SPY,648.98,649.43,648.97,649.37,443731.0
2026-03-20T18:26:00+00:00,SPY,649.36,649.5,649.26,649.44,390412.0
2026-03-20T18:27:00+00:00,SPY,649.44,649.58,649.27,649.52,274140.0
2026-03-20T18:28:00+00:00,SPY,649.53,649.85,649.12,649.25,405879.0
2026-03-20T18:29:00+00:00,SPY,649.27,649.45,649.18,649.43,156454.0
2026-03-20T18:30:00+00:00,SPY,649.43,649.66,649.2,649.31,211766.0
2026-03-20T18:31:00+00:00,SPY,649.3,649.45,648.99,649.03,175183.0
2026-03-20T18:32:00+00:00,SPY,649.04,649.26,648.93,649.24,282963.0
2026-03-20T18:33:00+00:00,SPY,649.22,649.24,649.03,649.11,139472.0
2026-03-20T18:34:00+00:00,SPY,649.12,649.12,648.87,648.95,159640.0
2026-03-20T18:35:00+00:00,SPY,648.97,649.1,648.79,648.86,130021.0
2026-03-20T18:36:00+00:00,SPY,648.87,648.93,648.45,648.52,211922.0
2026-03-20T18:37:00+00:00,SPY,648.52,648.54,648.33,648.43,335639.0
2026-03-20T18:38:00+00:00,SPY,648.44,648.48,648.16,648.43,351127.0
2026-03-20T18:39:00+00:00,SPY,648.43,648.66,648.32,648.34,333935.0
2026-03-20T18:40:00+00:00,SPY,648.35,648.6,648.22,648.56,262084.0
2026-03-20T18:41:00+00:00,SPY,648.55,648.7,648.23,648.24,304820.0
2026-03-20T18:42:00+00:00,SPY,648.26,648.4,647.92,648.19,342500.0
2026-03-20T18:43:00+00:00,SPY,648.2,648.45,648.05,648.43,215233.0
2026-03-20T18:44:00+00:00,SPY,648.42,648.44,648.08,648.16,211535.0
2026-03-20T18:45:00+00:00,SPY,648.16,648.32,648.01,648.16,254982.0
2026-03-20T18:46:00+00:00,SPY,648.16,648.43,647.99,648.04,254754.0
2026-03-20T18:47:00+00:00,SPY,648.05,648.1,647.89,648.1,211522.0
2026-03-20T18:48:00+00:00,SPY,648.09,648.28,647.83,647.85,246123.0
2026-03-20T18:49:00+00:00,SPY,647.85,648.07,647.74,647.94,308317.0
2026-03-20T18:50:00+00:00,SPY,647.93,647.93,647.67,647.8,339543.0
2026-03-20T18:51:00+00:00,SPY,647.8,648.26,647.72,648.01,388137.0
2026-03-20T18:52:00+00:00,SPY,648.0,648.06,647.87,647.97,252210.0
2026-03-20T18:53:00+00:00,SPY,647.96,648.22,647.95,648.01,200102.0
2026-03-20T18:54:00+00:00,SPY,648.0,648.03,647.84,647.97,170731.0
2026-03-20T18:55:00+00:00,SPY,647.96,648.16,647.75,647.81,319979.0
2026-03-20T18:56:00+00:00,SPY,647.81,647.89,647.74,647.8,298091.0
2026-03-20T18:57:00+00:00,SPY,647.79,647.95,647.64,647.92,280582.0
2026-03-20T18:58:00+00:00,SPY,647.92,648.07,647.76,647.88,244567.0
2026-03-20T18:59:00+00:00,SPY,647.88,648.2,647.87,648.07,421699.0
2026-03-20T19:00:00+00:00,SPY,648.08,648.54,648.08,648.4,414689.0
2026-03-20T19:01:00+00:00,SPY,648.41,648.65,648.31,648.54,392372.0
